datetime,volume,event_category,temperature_c,precipitation_mm,humidity_percent
4/22/2022 18:00,1461,normal,21.6,0,39
4/22/2022 19:00,1784,normal,19.5,0,49
4/22/2022 20:00,1941,normal,18.1,0,56
4/22/2022 21:00,2144,normal,16.8,0,62
4/22/2022 22:00,2017,normal,16.3,0,63
4/22/2022 23:00,1619,normal,15.3,0,68
4/23/2022 0:00,1251,normal,15.1,0,68
4/23/2022 1:00,830,normal,14.5,0,72
4/23/2022 2:00,585,normal,14.4,0,73
4/23/2022 3:00,422,normal,14.7,0,72
4/23/2022 4:00,317,normal,15.4,0,68
4/23/2022 5:00,335,normal,14.9,0,72
4/23/2022 6:00,537,normal,15.1,0,73
4/23/2022 7:00,978,normal,16,0,72
4/23/2022 8:00,1457,normal,18.3,0,67
4/23/2022 9:00,1708,normal,21.9,0,58
4/23/2022 10:00,1609,normal,22.5,0,46
4/23/2022 11:00,1417,normal,21.2,0,52
4/23/2022 12:00,1190,normal,20.2,0,57
4/23/2022 13:00,1117,normal,19.6,0,60
4/23/2022 14:00,1049,normal,20.8,0,57
4/23/2022 15:00,1039,normal,19.2,0,61
4/23/2022 16:00,1041,normal,19,0,63
4/23/2022 17:00,1177,normal,17.7,0,72
4/23/2022 18:00,1450,normal,17.3,0,74
4/23/2022 19:00,1696,normal,17.3,0,77
4/23/2022 20:00,1848,normal,17.3,0,77
4/23/2022 21:00,1936,normal,16.9,0,78
4/23/2022 22:00,1842,normal,16.6,0,79
4/23/2022 23:00,1480,normal,16.2,0,84
4/24/2022 0:00,1177,normal,16,0,85
4/24/2022 1:00,867,normal,15.9,0,87
4/24/2022 2:00,562,normal,15.9,0,88
4/24/2022 3:00,406,normal,15.6,0,92
4/24/2022 4:00,361,normal,15.3,1,94
4/24/2022 5:00,327,normal,15.2,0,95
4/24/2022 6:00,425,normal,15.2,2.5,96
4/24/2022 7:00,696,normal,15.2,1,97
4/24/2022 8:00,1050,normal,15.7,1.5,98
4/24/2022 9:00,1316,normal,15.6,4,98
4/24/2022 10:00,1422,normal,16,5,99
4/24/2022 11:00,1310,normal,16.2,1.5,99
4/24/2022 12:00,1109,normal,16.7,1,99
4/24/2022 13:00,1197,normal,16.4,1,98
4/24/2022 14:00,1105,normal,16.5,1,98
4/24/2022 15:00,991,normal,17.1,0.5,98
4/24/2022 16:00,1064,normal,17.1,0,96
4/24/2022 17:00,1187,normal,16.7,0,97
4/24/2022 18:00,1566,normal,16.4,0,98
4/24/2022 19:00,1839,normal,16.8,0,97
4/24/2022 20:00,2047,normal,16.8,0,97
4/24/2022 21:00,2040,normal,16.2,0,97
4/24/2022 22:00,1929,normal,15.8,0,98
4/24/2022 23:00,1507,normal,15.9,0,98
4/25/2022 0:00,1061,normal,16.1,0,98
4/25/2022 1:00,725,normal,16,0,99
4/25/2022 2:00,516,normal,16,0,99
4/25/2022 3:00,371,normal,16.1,0,99
4/25/2022 4:00,295,normal,16.3,0,98
4/25/2022 5:00,341,normal,16.3,0,98
4/25/2022 6:00,560,normal,16,0,98
4/25/2022 7:00,1272,normal,16.2,0,98
4/25/2022 8:00,1779,normal,16.7,0,97
4/25/2022 9:00,1705,normal,17.6,0,93
4/25/2022 10:00,1365,normal,19.2,0,87
4/25/2022 11:00,1276,normal,19.9,0,85
4/25/2022 12:00,1259,normal,21.4,0,78
4/25/2022 13:00,1225,normal,21.3,0,77
4/25/2022 14:00,1155,normal,22.1,0,74
4/25/2022 15:00,1039,normal,22.6,0,74
4/25/2022 16:00,1026,normal,22.1,0,72
4/25/2022 17:00,1060,normal,21.4,0,74
4/25/2022 18:00,1388,normal,20.5,0,78
4/25/2022 19:00,1736,normal,20.3,0,80
4/25/2022 20:00,2140,normal,19.5,0,86
4/25/2022 21:00,2193,normal,18.7,0,87
4/25/2022 22:00,2061,normal,18.3,0,92
4/25/2022 23:00,1687,normal,17.7,0,93
4/26/2022 0:00,1157,weather,17.2,0,94
4/26/2022 1:00,756,weather,17.6,0,91
4/26/2022 2:00,530,weather,17.5,0,93
4/26/2022 3:00,370,weather,18.1,0,90
4/26/2022 4:00,298,weather,18.6,0,88
4/26/2022 5:00,326,weather,18.9,0,87
4/26/2022 6:00,552,weather,19,0,88
4/26/2022 7:00,1106,weather,19.3,0,92
4/26/2022 8:00,1564,weather,23.6,0,79
4/26/2022 9:00,1527,weather,24.9,0,73
4/26/2022 10:00,1272,weather,25.8,0,72
4/26/2022 11:00,1122,weather,26.8,0,68
4/26/2022 12:00,1070,weather,25.5,0.5,76
4/26/2022 13:00,1034,weather,25.6,1,75
4/26/2022 14:00,1072,weather,25.4,0.5,76
4/26/2022 15:00,954,weather,26.9,0,68
4/26/2022 16:00,959,weather,26.7,0,69
4/26/2022 17:00,1143,weather,21.5,3.5,94
4/26/2022 18:00,1449,weather,21.5,28,97
4/26/2022 19:00,1877,weather,21.4,4,99
4/26/2022 20:00,2106,weather,21.9,3,93
4/26/2022 21:00,2097,weather,21.4,3,93
4/26/2022 22:00,1973,weather,21.2,2.5,94
4/26/2022 23:00,1531,weather,21.2,2,95
4/27/2022 0:00,1109,normal,21.5,0.5,94
4/27/2022 1:00,757,normal,21.2,1,95
4/27/2022 2:00,536,normal,20.8,0,98
4/27/2022 3:00,372,normal,20.7,0,98
4/27/2022 4:00,305,normal,20.8,0,98
4/27/2022 5:00,357,normal,20.6,10,100
4/27/2022 6:00,554,normal,20.2,4.5,100
4/27/2022 7:00,1143,normal,19.5,1.5,100
4/27/2022 8:00,1687,normal,20.6,0,99
4/27/2022 9:00,1607,normal,20.6,0,98
4/27/2022 10:00,1345,normal,19.7,0,100
4/27/2022 11:00,1190,normal,19.9,0,100
4/27/2022 12:00,1120,normal,20.4,0,96
4/27/2022 13:00,1111,normal,21.5,0,91
4/27/2022 14:00,1139,normal,22.5,0,85
4/27/2022 15:00,1105,normal,22.2,0,84
4/27/2022 16:00,989,normal,22.9,0,82
4/27/2022 17:00,1154,normal,22.7,0,81
4/27/2022 18:00,1467,normal,21,0,85
4/27/2022 19:00,1802,normal,20.5,0,84
4/27/2022 20:00,2091,normal,19.3,0,83
4/27/2022 21:00,2171,normal,19.5,0,85
4/27/2022 22:00,2005,normal,18.7,0,92
4/27/2022 23:00,1646,normal,18.5,0,95
4/28/2022 0:00,1300,normal,18.3,0,94
4/28/2022 1:00,864,normal,17.6,0,94
4/28/2022 2:00,544,normal,17.2,0,89
4/28/2022 3:00,408,normal,17,0,90
4/28/2022 4:00,312,normal,16.6,0,91
4/28/2022 5:00,359,normal,16.2,0,95
4/28/2022 6:00,627,normal,15.8,0,92
4/28/2022 7:00,1360,normal,16.1,0,90
4/28/2022 8:00,1917,normal,17.8,0,82
4/28/2022 9:00,1770,normal,18.9,0,78
4/28/2022 10:00,1567,normal,21,0,70
4/28/2022 11:00,1334,normal,21.4,0,66
4/28/2022 12:00,1225,normal,22,0,64
4/28/2022 13:00,1189,normal,23,0,62
4/28/2022 14:00,1140,normal,23.4,0,58
4/28/2022 15:00,1056,normal,24.1,0,56
4/28/2022 16:00,1022,normal,23.5,0,58
4/28/2022 17:00,1175,normal,22.5,0,60
4/28/2022 18:00,1381,normal,20.2,0,63
4/28/2022 19:00,1689,normal,20.7,0,65
4/28/2022 20:00,1864,normal,20.1,0,66
4/28/2022 21:00,2041,normal,19.9,0,68
4/28/2022 22:00,1806,normal,20.1,0,71
4/28/2022 23:00,1554,normal,19.2,0,79
4/29/2022 0:00,1283,holiday,18.9,0,81
4/29/2022 1:00,873,holiday,18.6,0,83
4/29/2022 2:00,651,holiday,17.8,0,88
4/29/2022 3:00,478,holiday,17.7,0,89
4/29/2022 4:00,345,holiday,17.3,0,88
4/29/2022 5:00,318,holiday,17.6,0,88
4/29/2022 6:00,477,holiday,17.9,0,86
4/29/2022 7:00,820,holiday,17.4,0.5,90
4/29/2022 8:00,1148,holiday,16.9,2,95
4/29/2022 9:00,1342,holiday,15.7,2.5,97
4/29/2022 10:00,1388,holiday,15.4,2,97
4/29/2022 11:00,1271,holiday,16.1,2.5,98
4/29/2022 12:00,1179,holiday,18.1,1,94
4/29/2022 13:00,1137,holiday,15.6,4.5,98
4/29/2022 14:00,1027,holiday,15.8,4.5,98
4/29/2022 15:00,956,holiday,14.7,1.5,96
4/29/2022 16:00,1001,holiday,14.7,0,88
4/29/2022 17:00,1254,holiday,15.1,0,80
4/29/2022 18:00,1466,holiday,15.1,0,76
4/29/2022 19:00,1742,holiday,13.6,0,73
4/29/2022 20:00,1960,holiday,13.1,0,72
4/29/2022 21:00,2060,holiday,13.1,0,69
4/29/2022 22:00,1912,holiday,12.8,0,70
4/29/2022 23:00,1556,holiday,12.3,0,70
4/30/2022 0:00,1225,normal,12.1,0,71
4/30/2022 1:00,863,normal,11.9,0,71
4/30/2022 2:00,570,normal,12,0,71
4/30/2022 3:00,430,normal,11.9,0,73
4/30/2022 4:00,322,normal,11.4,0,73
4/30/2022 5:00,350,normal,11,0,76
4/30/2022 6:00,492,normal,11.6,0,68
4/30/2022 7:00,971,normal,12.5,0,69
4/30/2022 8:00,1463,normal,13,0,62
4/30/2022 9:00,1732,normal,14.5,0,58
4/30/2022 10:00,1673,normal,15.5,0,54
4/30/2022 11:00,1520,normal,17.5,0,48
4/30/2022 12:00,1387,normal,18.2,0,50
4/30/2022 13:00,1263,normal,18.1,0,50
4/30/2022 14:00,1194,normal,19.2,0,50
4/30/2022 15:00,1089,normal,18.2,0,51
4/30/2022 16:00,1053,normal,17.9,0,49
4/30/2022 17:00,1119,normal,17.4,0,49
4/30/2022 18:00,1417,normal,17.3,0,49
4/30/2022 19:00,1694,normal,16,0,55
4/30/2022 20:00,1891,normal,15.6,0,59
4/30/2022 21:00,1990,normal,15.3,0,65
4/30/2022 22:00,1922,normal,15.1,0,67
4/30/2022 23:00,1615,normal,13.9,0,72
5/1/2022 0:00,1262,normal,13.2,0,75
5/1/2022 1:00,878,normal,13,0,77
5/1/2022 1:00,878,normal,13,0,77
5/1/2022 2:00,591,normal,12.9,0,79
5/1/2022 2:00,591,normal,12.9,0,79
5/1/2022 3:00,474,normal,13,0,80
5/1/2022 3:00,474,normal,13,0,80
5/1/2022 4:00,363,normal,12.7,0,82
5/1/2022 4:00,363,normal,12.7,0,82
5/1/2022 5:00,328,normal,13.2,0,80
5/1/2022 5:00,328,normal,13.2,0,80
5/1/2022 6:00,446,normal,13.2,0,82
5/1/2022 6:00,446,normal,13.2,0,82
5/1/2022 7:00,747,normal,14,0,80
5/1/2022 7:00,747,normal,14,0,80
5/1/2022 8:00,1178,normal,14.6,0,76
5/1/2022 8:00,1178,normal,14.6,0,76
5/1/2022 9:00,1503,normal,16.3,0,68
5/1/2022 9:00,1503,normal,16.3,0,68
5/1/2022 10:00,1557,normal,16.5,0,63
5/1/2022 10:00,1557,normal,16.5,0,63
5/1/2022 11:00,1398,normal,16.8,0,64
5/1/2022 11:00,1398,normal,16.8,0,64
5/1/2022 12:00,1338,normal,18.9,0,57
5/1/2022 12:00,1338,normal,18.9,0,57
5/1/2022 13:00,1226,normal,19.8,0,49
5/1/2022 13:00,1226,normal,19.8,0,49
5/1/2022 14:00,1145,normal,18.9,0,55
5/1/2022 14:00,1145,normal,18.9,0,55
5/1/2022 15:00,1054,normal,18.9,0,52
5/1/2022 15:00,1054,normal,18.9,0,52
5/1/2022 16:00,1071,normal,18.6,0,50
5/1/2022 16:00,1071,normal,18.6,0,50
5/1/2022 17:00,1155,normal,18.7,0,53
5/1/2022 17:00,1155,normal,18.7,0,53
5/1/2022 18:00,1462,normal,17.3,0,59
5/1/2022 18:00,1462,normal,17.3,0,59
5/1/2022 19:00,1755,normal,16.9,0,63
5/1/2022 19:00,1755,normal,16.9,0,63
5/1/2022 20:00,2082,normal,16,0,69
5/1/2022 20:00,2082,normal,16,0,69
5/1/2022 21:00,2058,normal,15.4,0,72
5/1/2022 21:00,2058,normal,15.4,0,72
5/1/2022 22:00,1932,normal,15,0,55
5/1/2022 22:00,1932,normal,15,0,55
5/1/2022 23:00,1513,normal,13.8,0,59
5/1/2022 23:00,1513,normal,13.8,0,59
5/2/2022 0:00,1146,normal,12.7,0,63
5/2/2022 0:00,1146,normal,12.7,0,63
5/2/2022 1:00,820,normal,12.3,0,62
5/2/2022 2:00,538,normal,11.6,0,62
5/2/2022 3:00,372,normal,11.3,0,63
5/2/2022 4:00,339,normal,10.3,0,60
5/2/2022 5:00,338,normal,10.1,0,63
5/2/2022 6:00,564,normal,9.8,0,65
5/2/2022 7:00,1155,normal,11.2,0,61
5/2/2022 8:00,1727,normal,14.3,0,59
5/2/2022 9:00,1748,normal,16.3,0,54
5/2/2022 10:00,1536,normal,17.1,0,54
5/2/2022 11:00,1421,normal,17.8,0,52
5/2/2022 12:00,1315,normal,17.6,0,47
5/2/2022 13:00,1199,normal,19,0,40
5/2/2022 14:00,1093,normal,19.5,0,40
5/2/2022 15:00,1124,normal,19.4,0,39
5/2/2022 16:00,1056,normal,19.9,0,39
5/2/2022 17:00,1137,normal,19.3,0,39
5/2/2022 18:00,1444,normal,18.2,0,46
5/2/2022 19:00,1746,normal,17.3,0,54
5/2/2022 20:00,2038,normal,16.7,0,38
5/2/2022 21:00,2048,normal,15.1,0,48
5/2/2022 22:00,1896,normal,14.3,0,48
5/2/2022 23:00,1615,normal,13.2,0,51
5/3/2022 0:00,1282,holiday,12.8,0,54
5/3/2022 1:00,860,holiday,13.5,0,53
5/3/2022 2:00,546,holiday,13.3,0,56
5/3/2022 3:00,426,holiday,13,0,62
5/3/2022 4:00,363,holiday,12.5,0,56
5/3/2022 5:00,369,holiday,11.5,0,76
5/3/2022 6:00,515,holiday,10.9,0,71
5/3/2022 7:00,929,holiday,12.2,0,69
5/3/2022 8:00,1389,holiday,13.7,0,63
5/3/2022 9:00,1737,holiday,15.4,0,60
5/3/2022 10:00,1706,holiday,16,0,54
5/3/2022 11:00,1373,holiday,17.1,0,48
5/3/2022 12:00,1243,holiday,18,0,43
5/3/2022 13:00,1195,holiday,18.5,0,39
5/3/2022 14:00,1111,holiday,19,0,37
5/3/2022 15:00,1089,holiday,19.3,0,39
5/3/2022 16:00,1056,holiday,18.9,0,37
5/3/2022 17:00,1107,holiday,18.2,0,41
5/3/2022 18:00,1396,holiday,17.6,0,40
5/3/2022 19:00,1627,holiday,16.3,0,55
5/3/2022 20:00,1825,holiday,15,0,55
5/3/2022 21:00,1881,holiday,13.6,0,55
5/3/2022 22:00,1789,holiday,12.6,0,52
5/3/2022 23:00,1583,holiday,12.5,0,47
5/4/2022 0:00,1316,holiday,12.7,0,41
5/4/2022 1:00,897,holiday,11.4,0,45
5/4/2022 2:00,547,holiday,12.2,0,46
5/4/2022 3:00,393,holiday,11.9,0,48
5/4/2022 4:00,327,holiday,11.2,0,50
5/4/2022 5:00,306,holiday,11.4,0,46
5/4/2022 6:00,479,holiday,11.2,0,50
5/4/2022 7:00,910,holiday,13.1,0,49
5/4/2022 8:00,1293,holiday,16.5,0,40
5/4/2022 9:00,1609,holiday,19.2,0,37
5/4/2022 10:00,1637,holiday,20.1,0,40
5/4/2022 11:00,1459,holiday,21.3,0,47
5/4/2022 12:00,1269,holiday,21.6,0,50
5/4/2022 13:00,1139,holiday,22.6,0,51
5/4/2022 14:00,996,holiday,22.1,0,51
5/4/2022 15:00,976,holiday,21.7,0,53
5/4/2022 16:00,1024,holiday,21.8,0,54
5/4/2022 17:00,1168,holiday,21.3,0,56
5/4/2022 18:00,1432,holiday,21.1,0,55
5/4/2022 19:00,1706,holiday,19.8,0,64
5/4/2022 20:00,1843,holiday,19.1,0,62
5/4/2022 21:00,1903,holiday,18.3,0,66
5/4/2022 22:00,1886,holiday,17.4,0,72
5/4/2022 23:00,1521,holiday,16.4,0,76
5/5/2022 0:00,1257,holiday,15.7,0,78
5/5/2022 1:00,797,holiday,14.7,0,81
5/5/2022 2:00,568,holiday,14.9,0,80
5/5/2022 3:00,404,holiday,14.3,0,82
5/5/2022 4:00,323,holiday,13.3,0,84
5/5/2022 5:00,308,holiday,13.3,0,82
5/5/2022 6:00,490,holiday,13.3,0,81
5/5/2022 7:00,886,holiday,15.3,0,75
5/5/2022 8:00,1347,holiday,18.4,0,64
5/5/2022 9:00,1565,holiday,19.6,0,63
5/5/2022 10:00,1588,holiday,21.2,0,59
5/5/2022 11:00,1466,holiday,21.7,0,46
5/5/2022 12:00,1262,holiday,23.7,0,46
5/5/2022 13:00,1213,holiday,23.5,0,41
5/5/2022 14:00,1106,holiday,23.2,0,46
5/5/2022 15:00,1038,holiday,23.5,0,45
5/5/2022 16:00,1009,holiday,23.1,0,46
5/5/2022 17:00,1139,holiday,21.9,0,51
5/5/2022 18:00,1490,holiday,21.9,0,56
5/5/2022 19:00,1753,holiday,21,0,59
5/5/2022 20:00,2024,holiday,19.9,0,66
5/5/2022 21:00,2085,holiday,19.1,0,68
5/5/2022 22:00,1883,holiday,18.6,0,69
5/5/2022 23:00,1510,holiday,18.4,0,68
5/6/2022 0:00,1155,holiday,18.6,0,64
5/6/2022 1:00,762,holiday,19.5,0,59
5/6/2022 2:00,491,holiday,17.4,0,71
5/6/2022 3:00,344,holiday,16.9,0,72
5/6/2022 4:00,302,holiday,16.1,0,79
5/6/2022 5:00,309,holiday,16.1,0,77
5/6/2022 6:00,591,holiday,15.9,0,76
5/6/2022 7:00,1206,holiday,16.7,0,74
5/6/2022 8:00,1717,holiday,17.8,0,69
5/6/2022 9:00,1659,holiday,20.1,0,65
5/6/2022 10:00,1527,holiday,20.8,0,62
5/6/2022 11:00,1349,holiday,22.8,0,55
5/6/2022 12:00,1241,holiday,24.5,0,51
5/6/2022 13:00,1176,holiday,24.2,0,46
5/6/2022 14:00,1149,holiday,24,0,45
5/6/2022 15:00,1091,holiday,24.2,0,46
5/6/2022 16:00,1048,holiday,23.4,0,48
5/6/2022 17:00,1188,holiday,22.6,0,54
5/6/2022 18:00,1459,holiday,22.5,0,54
5/6/2022 19:00,1735,holiday,20.7,0,62
5/6/2022 20:00,1976,holiday,20.4,0,63
5/6/2022 21:00,2091,holiday,19.2,0,68
5/6/2022 22:00,1902,holiday,19,0,71
5/6/2022 23:00,1509,holiday,18.8,0,73
5/7/2022 0:00,1156,normal,18.6,0,75
5/7/2022 1:00,828,normal,18.5,0,74
5/7/2022 2:00,560,normal,17.9,0,77
5/7/2022 3:00,419,normal,17.6,0,79
5/7/2022 4:00,353,normal,16.6,0,82
5/7/2022 5:00,344,normal,16.6,0,81
5/7/2022 6:00,518,normal,17.2,0,79
5/7/2022 7:00,916,normal,17.6,0,78
5/7/2022 8:00,1396,normal,18.3,0,75
5/7/2022 9:00,1617,normal,20.3,0,68
5/7/2022 10:00,1601,normal,22.5,0,58
5/7/2022 11:00,1494,normal,24.2,0,56
5/7/2022 12:00,1355,normal,24.2,0,50
5/7/2022 13:00,1268,normal,23.7,0,50
5/7/2022 14:00,1141,normal,24.9,0,51
5/7/2022 15:00,1088,normal,25.5,0,51
5/7/2022 16:00,1063,normal,25.2,0,53
5/7/2022 17:00,1198,normal,24.7,0,56
5/7/2022 18:00,1481,normal,23.6,0,58
5/7/2022 19:00,1699,normal,22.9,0,61
5/7/2022 20:00,1896,normal,21.8,0,67
5/7/2022 21:00,1977,normal,21.2,0,70
5/7/2022 22:00,1832,normal,20.6,0,73
5/7/2022 23:00,1569,normal,20,0,75
5/8/2022 0:00,1248,normal,19.3,0,79
5/8/2022 1:00,883,normal,19.1,0,79
5/8/2022 2:00,566,normal,18.3,0,70
5/8/2022 3:00,414,normal,18.1,0,68
5/8/2022 4:00,356,normal,17.8,0,69
5/8/2022 5:00,328,normal,16.3,0,76
5/8/2022 6:00,491,normal,16.5,0,75
5/8/2022 7:00,838,normal,17.2,0,71
5/8/2022 8:00,1294,normal,19,0,64
5/8/2022 9:00,1615,normal,20.6,0,62
5/8/2022 10:00,1725,normal,21,0,60
5/8/2022 11:00,1437,normal,21.6,0,55
5/8/2022 12:00,1310,normal,22.4,0,51
5/8/2022 13:00,1268,normal,22.5,0,50
5/8/2022 14:00,1176,normal,23,0,51
5/8/2022 15:00,1044,normal,23.6,0,44
5/8/2022 16:00,1018,normal,23.4,0,48
5/8/2022 17:00,1168,normal,23,0,46
5/8/2022 18:00,1526,normal,22.4,0,49
5/8/2022 19:00,1823,normal,20.1,0,63
5/8/2022 20:00,1972,normal,19.6,0,60
5/8/2022 21:00,2035,normal,19.6,0,59
5/8/2022 22:00,1909,normal,18.8,0,67
5/8/2022 23:00,1538,normal,17.9,0,70
5/9/2022 0:00,1055,accident,17.8,0,68
5/9/2022 1:00,747,accident,17.9,0,66
5/9/2022 2:00,458,accident,18.1,0,67
5/9/2022 3:00,372,accident,17.9,0,69
5/9/2022 4:00,333,accident,17.8,0,69
5/9/2022 5:00,335,accident,17.2,0,71
5/9/2022 6:00,605,accident,17.6,0,70
5/9/2022 7:00,1267,accident,17.4,0,70
5/9/2022 8:00,1722,accident,18.4,0,66
5/9/2022 9:00,1609,accident,19.5,0,64
5/9/2022 10:00,1253,accident,19,0,66
5/9/2022 11:00,1192,accident,18.7,0,67
5/9/2022 12:00,1210,accident,17.8,0,73
5/9/2022 13:00,1160,accident,17.5,0,83
5/9/2022 14:00,1013,accident,17.2,0.5,81
5/9/2022 15:00,961,accident,16.9,0,80
5/9/2022 16:00,1013,accident,17.7,0,80
5/9/2022 17:00,1087,accident,17.8,0,78
5/9/2022 18:00,1311,accident,17.7,0,79
5/9/2022 19:00,1717,accident,17.7,0,78
5/9/2022 20:00,2041,accident,17.2,0,79
5/9/2022 21:00,2140,accident,16.5,0,83
5/9/2022 22:00,2001,accident,15.2,0,81
5/9/2022 23:00,1584,accident,14.9,0,77
5/10/2022 0:00,1139,normal,14,0,75
5/10/2022 1:00,739,normal,13.3,0,73
5/10/2022 2:00,519,normal,12.9,0,74
5/10/2022 3:00,344,normal,12.5,0,72
5/10/2022 4:00,303,normal,12.3,0,72
5/10/2022 5:00,321,normal,12.5,0,71
5/10/2022 6:00,610,normal,12.9,0,72
5/10/2022 7:00,1336,normal,14.7,0,66
5/10/2022 8:00,1790,normal,16.7,0,63
5/10/2022 9:00,1710,normal,17.8,0,48
5/10/2022 10:00,1393,normal,20,0,46
5/10/2022 11:00,1195,normal,22.3,0,44
5/10/2022 12:00,1162,normal,22.1,0,45
5/10/2022 13:00,1179,normal,22.8,0,45
5/10/2022 14:00,1148,normal,22.5,0,47
5/10/2022 15:00,1057,normal,21.1,0,46
5/10/2022 16:00,1042,normal,21.8,0,45
5/10/2022 17:00,1129,normal,21.1,0,46
5/10/2022 18:00,1435,normal,20.1,0,46
5/10/2022 19:00,1769,normal,19.4,0,49
5/10/2022 20:00,2077,normal,19.5,0,50
5/10/2022 21:00,2169,normal,19.2,0,55
5/10/2022 22:00,2047,normal,18.3,0,59
5/10/2022 23:00,1631,normal,17.6,0,67
5/11/2022 0:00,1176,normal,17.8,0,68
5/11/2022 1:00,790,normal,17.6,0,69
5/11/2022 1:00,790,normal,17.6,0,69
5/11/2022 2:00,498,normal,17.4,0,71
5/11/2022 2:00,498,normal,17.4,0,71
5/11/2022 3:00,441,normal,16.9,0,76
5/11/2022 3:00,441,normal,16.9,0,76
5/11/2022 4:00,340,normal,16.5,0,77
5/11/2022 4:00,340,normal,16.5,0,77
5/11/2022 5:00,305,normal,16.4,0,78
5/11/2022 5:00,305,normal,16.4,0,78
5/11/2022 6:00,558,normal,15.6,0.5,90
5/11/2022 6:00,558,normal,15.6,0.5,90
5/11/2022 7:00,1142,normal,15.5,1.5,92
5/11/2022 7:00,1142,normal,15.5,1.5,92
5/11/2022 8:00,1548,normal,15.6,1,94
5/11/2022 8:00,1548,normal,15.6,1,94
5/11/2022 9:00,1411,normal,15.5,2.5,95
5/11/2022 9:00,1411,normal,15.5,2.5,95
5/11/2022 10:00,1240,normal,16.3,1.5,96
5/11/2022 10:00,1240,normal,16.3,1.5,96
5/11/2022 11:00,1136,normal,17.3,1.5,95
5/11/2022 11:00,1136,normal,17.3,1.5,95
5/11/2022 12:00,1040,normal,18.9,0,89
5/11/2022 12:00,1040,normal,18.9,0,89
5/11/2022 13:00,1151,normal,21.2,0,83
5/11/2022 13:00,1151,normal,21.2,0,83
5/11/2022 14:00,1113,normal,22.1,0,80
5/11/2022 14:00,1113,normal,22.1,0,80
5/11/2022 15:00,1048,normal,22.5,0,74
5/11/2022 15:00,1048,normal,22.5,0,74
5/11/2022 16:00,989,normal,21.7,0,79
5/11/2022 16:00,989,normal,21.7,0,79
5/11/2022 17:00,1151,normal,20.8,0,81
5/11/2022 17:00,1151,normal,20.8,0,81
5/11/2022 18:00,1437,normal,20.7,0,80
5/11/2022 18:00,1437,normal,20.7,0,80
5/11/2022 19:00,1764,normal,19.8,0,84
5/11/2022 19:00,1764,normal,19.8,0,84
5/11/2022 20:00,2069,normal,19.7,0,85
5/11/2022 20:00,2069,normal,19.7,0,85
5/11/2022 21:00,2143,normal,19.4,0,86
5/11/2022 21:00,2143,normal,19.4,0,86
5/11/2022 22:00,1999,normal,19.3,0,88
5/11/2022 22:00,1999,normal,19.3,0,88
5/11/2022 23:00,1569,normal,18.8,0,89
5/11/2022 23:00,1569,normal,18.8,0,89
5/12/2022 0:00,1152,normal,18.3,0,93
5/12/2022 0:00,1152,normal,18.3,0,93
5/12/2022 1:00,816,normal,17.6,0,94
5/12/2022 2:00,503,normal,17.8,0,94
5/12/2022 3:00,368,normal,17.7,0,93
5/12/2022 4:00,306,normal,18.1,0,93
5/12/2022 5:00,319,normal,18.2,0,92
5/12/2022 6:00,571,normal,18,0,92
5/12/2022 7:00,1172,normal,18,0.5,95
5/12/2022 8:00,1603,normal,18.8,1,96
5/12/2022 9:00,1444,normal,19.1,0,96
5/12/2022 10:00,1413,normal,20.8,0,89
5/12/2022 11:00,1233,normal,19.8,0.5,94
5/12/2022 12:00,1185,normal,20.1,0.5,95
5/12/2022 13:00,1184,normal,20,1,96
5/12/2022 14:00,1035,normal,19.4,2.5,98
5/12/2022 15:00,1042,normal,19.7,3,97
5/12/2022 16:00,1026,normal,20,0.5,96
5/12/2022 17:00,1167,normal,20.3,0,96
5/12/2022 18:00,1427,normal,20.6,0,95
5/12/2022 19:00,1798,normal,18.6,0,96
5/12/2022 20:00,2063,normal,18.8,0,96
5/12/2022 21:00,2180,normal,19,0,96
5/12/2022 22:00,1991,normal,18.6,0,96
5/12/2022 23:00,1626,normal,18.2,0,98
5/13/2022 0:00,1232,normal,18.3,0,99
5/13/2022 1:00,849,normal,18.1,0,98
5/13/2022 2:00,583,normal,17.8,0,99
5/13/2022 3:00,430,normal,17.9,0,99
5/13/2022 4:00,342,normal,17.7,0,99
5/13/2022 5:00,360,normal,17.6,0,99
5/13/2022 6:00,597,normal,17.9,0.5,99
5/13/2022 7:00,1196,normal,18,0.5,99
5/13/2022 8:00,1586,normal,18.4,0.5,99
5/13/2022 9:00,1534,normal,18.6,1,98
5/13/2022 10:00,1358,normal,18.9,1.5,98
5/13/2022 11:00,1133,normal,19.4,1.5,98
5/13/2022 12:00,1050,normal,19.3,4,99
5/13/2022 13:00,1235,normal,19.4,2.5,99
5/13/2022 14:00,1175,normal,20.1,0.5,98
5/13/2022 15:00,1068,normal,19.4,1,99
5/13/2022 16:00,1048,normal,19,1,99
5/13/2022 17:00,1208,normal,19.3,1.5,99
5/13/2022 18:00,1483,normal,19,0.5,100
5/13/2022 19:00,1803,normal,18.4,1,100
5/13/2022 20:00,1918,normal,18.4,1.5,100
5/13/2022 21:00,2059,normal,18.5,0.5,100
5/13/2022 22:00,1882,normal,18.5,1.5,100
5/13/2022 23:00,1558,normal,18.6,3.5,100
5/14/2022 0:00,1223,normal,18.3,1.5,100
5/14/2022 1:00,837,normal,18.4,1.5,100
